Student_ID,Delta_PSD,Theta_PSD,Alpha_PSD,Beta_PSD,Gamma_PSD,Pupil_Dilation,Blink_Rate,Fixation_Duration,Saccade_Velocity,Learning_Content_Type,Difficulty_Level,Engagement_Label
174,2.209377402487478,2.0078443368325503,2.222810012448989,0.676491200907722,2.4718456238632354,2.838384442694463,20,371,56.067838206142234,Video,Hard,1
174,1.2119259443014005,1.2423796018156608,1.6610017239818282,0.5111724323230886,1.3681723595594106,1.084596133821064,16,529,105.40378378578137,Interactive,Medium,0
175,0.8145941962057244,1.763320364347105,0.7741667724414625,0.6465098642908476,1.0356492249514417,2.270229366299735,14,738,67.27814878968285,Video,Medium,0
175,1.8492171919509908,1.7589067209750593,1.9976206120159754,2.107174048808651,2.4109638169121403,1.5354418396622653,17,773,214.1943112759832,Text,Easy,2
175,2.413223781048359,1.5037533292340013,0.6820097729823955,2.046848729479234,1.144221083543533,2.001469942178991,21,539,276.31004847380535,Video,Medium,2
175,1.5445008857892504,2.4261689297427615,0.8703324534921082,2.230978362428838,1.44408518802643,2.1685085144929674,29,385,192.20420053576422,Interactive,Easy,1
175,2.3466627317818767,0.8840204367611619,2.2898515690774754,1.1752247250595866,0.6557716042335331,2.273774573943535,28,685,148.02399129776293,Interactive,Medium,0
175,1.816587122871334,2.1080116068350208,0.5556683548727419,1.572808096926369,1.4679623637972812,2.648519105720413,13,557,235.69063257186866,Interactive,Easy,1
175,1.9263298869226853,1.6141360910791436,0.9383387423168226,1.8582792788928904,0.9515805985281951,1.6956922299093908,18,657,111.28698780959942,Interactive,Easy,0
175,1.3996093663909672,1.2514907446584194,2.3548563706986476,0.6170674292606027,2.303647698274652,2.5818737705774186,29,317,180.8530411318037,Video,Easy,2
175,1.567378425806313,0.5308013804063201,1.4366666841533622,2.471560642896293,0.6282799271146053,2.8431989885769977,23,319,137.1098038027866,Interactive,Easy,1
175,1.9399413138292012,2.183233238831978,2.3293113663330933,1.7955608415213793,1.6063377850526919,1.290346200352775,15,486,91.06070549053453,Video,Easy,2
176,1.4539714472972682,2.05401016507903,2.082994997930901,1.214070040592029,1.0554442948332807,1.2021028346412654,13,646,270.7931387065848,Video,Easy,1
176,0.5348468579865067,2.497753331044626,1.499797761950037,0.7671327757145154,1.352314111817632,2.982986796030711,20,634,95.81049828091383,Interactive,Medium,0
176,0.9537860756649537,1.1836708347061535,1.1371388468054775,1.0413278485376642,2.377567243690212,1.1141831089639957,22,426,230.61479435112136,Video,Hard,0
176,1.2953428611919018,1.8125667381425032,1.1969649961329643,2.094638394364096,1.7052616114138346,2.8086521531798048,24,525,124.97842064601323,Video,Easy,1
176,1.608460276922869,1.1700653025512708,1.7571612468191853,2.456120241817966,1.345769185923484,2.029201301363253,14,469,73.87915305740088,Interactive,Medium,1
176,1.9966593920680331,0.6702908356550223,2.0959719150145912,0.9811135259326762,0.8133851752880827,2.023888253257324,25,356,79.0333243228747,Interactive,Medium,0
176,1.2945867297034865,1.6773427780055257,1.284661217189729,0.772881660008865,2.4144013678298952,2.4334450423017753,25,786,53.25626297490283,Video,Medium,1
176,1.5446593458246267,2.497544559088995,1.215130507529613,2.3203605702331807,2.4395911877074408,2.410208209337588,24,451,81.69546164556075,Interactive,Medium,1
176,2.0325352109117034,2.045408402593039,1.5479721023976232,0.5881143158510238,0.8295606725959876,1.45648864585265,16,799,296.7689955806692,Video,Easy,0
176,1.8516457425636155,2.159130569211027,2.077967693656001,0.6195243883282253,0.7083509086810136,1.085038536456209,27,742,102.4996446256607,Text,Hard,1
177,1.1085768289589575,1.2923761313243045,1.127893796361214,1.0617628639435222,1.1442590459172353,1.9358038140143425,27,598,69.94912451275383,Video,Hard,2
177,1.7812466795893638,2.364672744676463,2.161237767517868,1.206276179582496,1.3108495809893006,1.7747777126389472,12,544,149.82320395007054,Text,Easy,1
177,0.5533445066486009,1.8029147950441824,1.85517573863366,0.5476699997162824,0.6417095893590583,1.2037380838218383,13,798,112.97785309092436,Interactive,Easy,2
177,1.1380912006444768,2.0283028864174586,0.9067040823572092,2.3657354631467546,2.307284505754838,1.600761545553187,27,481,123.10683533070686,Text,Medium,1
177,1.00683660062852,2.0320518160609873,2.2479776620224747,1.0701119443089546,2.4329706433321974,2.7865217016428816,18,699,237.58929548216,Video,Medium,0
177,0.66206614664471,2.0638333303067946,1.2493008955625662,2.0199639131604608,2.387192455668954,1.3332058208135253,19,299,121.53734555635785,Interactive,Medium,0
177,2.3740740291658575,0.9763854251157484,1.4868416782100635,1.8421538094281107,1.3674869036370132,2.3168628126511823,15,653,201.37574540058188,Interactive,Hard,0
177,1.4585650391944083,1.829167431293294,0.7747560085618415,1.3565195900788545,0.8094644820687817,1.3599813085797754,12,447,268.2149578550748,Video,Medium,0
177,1.9481048651079673,0.6867384035353008,1.0462846351419501,1.5118910625144921,0.8500421504955069,1.1560067106252587,21,360,258.58277096329255,Text,Medium,1
177,2.2271353635909086,1.5994805526152391,0.8135367728178129,1.095191056677847,1.4962015909398807,2.864166077267101,10,513,176.62581703743268,Text,Easy,2
178,2.1907434108716672,0.7598639655908852,1.4554732431868704,0.9079100275440692,1.7348713897222028,2.745000552822621,26,355,187.65132056075302,Video,Medium,2
178,0.7657173986619792,1.3591604347656636,1.8519841701119857,0.6681406218251238,0.6948734254297171,2.9065380342316125,29,393,279.6654137258116,Video,Hard,2
178,2.440650767255029,1.8187603582755123,0.669503939102009,2.181033161444801,1.9944787909549022,2.3579344869439827,19,506,182.14943950654606,Interactive,Medium,2
178,0.7978317680332687,2.0739134492402447,2.2844409274159068,1.611248756358227,1.3714833454467408,1.0818645054196947,27,583,60.7585669358492,Text,Medium,2
178,1.8287266904783799,1.2228475669718244,0.7391136930164892,2.498757543203138,0.5738743484180413,2.629807614411293,11,570,123.15188735290864,Interactive,Hard,1
178,1.5451545509418723,2.3961247765560176,1.0485190513881828,1.8909066652338902,1.9207768818615327,1.069928578068757,14,222,59.07279114479256,Video,Easy,2
178,1.041241247997439,1.0148854635971254,1.8932935511784281,1.8799426657754033,1.8468920589063929,1.6485628496467004,13,268,282.85086316871104,Text,Hard,1
178,0.6103081529529693,1.47128350984708,1.3841895059797764,1.7197534291106575,2.323235438191046,1.5564204338960566,17,665,160.59751429782008,Text,Easy,0
178,1.3129147613955776,1.56564738551634,0.6391599955528398,1.3567058813878141,0.6454298945440697,2.4736132302711678,20,609,149.27117376108862,Video,Hard,1
178,0.6915400942580643,2.323773795351415,2.185864084804362,2.1226383252748917,2.370710141279911,1.8352939770539043,23,399,252.99674477474312,Video,Easy,2
179,0.9749006404260163,1.0884319653647065,0.7913010763951827,1.1392025838066826,1.5005408221566343,2.294652891856563,23,766,113.43497403298099,Text,Hard,0
179,1.629305648133713,0.8548648257447122,1.5987812893404603,0.8181096652232982,0.7657437705996937,1.3038257812466116,23,338,194.8420052341635,Interactive,Medium,2
179,0.5062899813925952,1.0015863150290827,0.8085768787148229,1.9359838759802934,1.0393982889721658,1.577532128029415,28,620,71.44684743295811,Video,Easy,2
179,2.246825761011948,1.616760253978187,0.6506351001125601,1.8079719159470329,0.6103403074552547,1.3954859173899181,12,329,256.0740424697981,Video,Medium,1
179,0.6891231521724019,1.8779949753230751,1.8951906282431266,1.0475740743080666,1.1115411557963903,2.7372928981394336,29,676,148.00640143042588,Text,Medium,0
179,2.2591848440181908,2.4082952892008125,2.210955557131941,1.9668390570271692,2.022128238136032,1.3771050336881148,20,525,145.13612958867085,Video,Hard,1
179,1.9222371380054784,0.5216245870184271,0.9644043381736653,1.6664919755757506,1.3037419631078604,1.6024587325214272,26,620,166.45806517180506,Text,Easy,1
179,1.7672473123497319,2.4609554660130057,2.431004037590835,1.649519993235626,0.6738913863951916,1.7700969051021864,18,500,153.03990277552788,Text,Easy,0
179,2.001763258238147,1.6332346761550403,1.6001952450697807,2.1425115786987403,1.788344951458711,2.1990602742224095,17,756,114.75185364757068,Interactive,Easy,2
179,0.855995263509651,2.066217973476477,1.0316878919451866,2.2491623297881405,2.391418743330463,1.3757642464180564,27,467,249.00274561420213,Video,Hard,1
180,2.1098168247807427,1.3826141594705719,0.8167903163105537,1.1105304993442455,2.005093489547929,1.4599260965812413,10,499,229.61234777064973,Video,Easy,1
180,1.2007122110625885,1.059588403030084,2.2487693796374435,1.6919543876775875,0.787279256462674,2.819379779247611,29,793,237.3300547757499,Interactive,Hard,2
180,2.1653286826643954,1.2694702713423733,1.3150058540972525,0.9750968205547579,0.8155985882284247,2.1660895583988995,13,710,213.901855815882,Text,Easy,2
180,1.3029364539723851,1.4113066817696849,1.2778706547985599,0.7579969246230551,2.195958951637034,1.8545515307969553,19,750,109.68160345000555,Interactive,Hard,2
180,2.2856985504283687,1.1544328011041536,1.639413183285125,1.8509547483932245,0.5366652527067688,1.814593995334501,27,386,171.0017998201233,Interactive,Medium,0
180,2.4380797381124406,1.2673635873351616,2.4946639783846627,2.0956459128307836,1.507138722251406,2.292142223499801,24,744,138.09129641701216,Video,Medium,1
180,1.361160718580597,0.5786675460033499,0.7573446067202005,2.1717892437949775,0.5135746587523073,2.100016106475418,20,650,128.80492655414153,Text,Easy,1
180,2.2724060955331864,1.3997674916272722,1.9505246020972464,1.677362954515037,1.13284705527436,2.6617414561329973,10,314,72.47563692736365,Interactive,Medium,1
180,1.4145125525884157,2.240353459072371,1.3548888161613541,2.2009709896931726,0.964856243744334,2.673868072785485,24,387,188.0120126906902,Text,Medium,1
180,0.924064237302912,2.0276278886659296,2.4185308988732004,2.48915498595594,0.9086116620589613,2.66711188028631,22,352,247.9211659735766,Interactive,Medium,1
181,1.7931011658049356,0.7691559547972879,0.9574773232044378,0.6096366572064711,2.1422777251729967,2.9549788461340736,24,511,292.4598715211109,Video,Easy,0
181,1.3566116013186627,0.9784051164924017,0.9319064942383846,1.621190037508162,1.7072807303030897,2.309382070626701,10,684,78.87524370796076,Video,Hard,1
181,1.0639981340300282,0.5247068279461073,2.0559522543425266,1.9696522495885889,1.4798658658861712,1.547154654479346,29,565,150.60821934864026,Text,Easy,1
181,1.6888747454962385,2.1767495877746663,1.8412129253325848,2.072159076865621,1.3258797540464233,2.913777235384851,16,696,223.43321512425882,Video,Easy,2
181,1.6414600148033915,1.4903055532904426,0.8252388763751317,0.5303718555988968,2.0289286366580663,2.316461176305281,24,260,60.335599502606016,Video,Easy,1
181,0.5078610354106179,2.1411366207404887,1.8744331966055434,1.01176121831695,1.7928822485524243,1.5870340851486313,22,577,142.42284022660527,Video,Medium,1
181,2.4332984376651607,2.441496436506248,2.200877949804333,2.0370055674194543,2.260337617064731,2.528672794010378,15,656,111.90448563463471,Text,Medium,2
181,2.0913392738120296,0.570350071185765,1.5076203695478252,2.3523235422737994,1.727853251297986,1.1584110842279,24,502,251.15044126042108,Text,Easy,1
181,0.8635447111769743,1.7448732428694353,1.916679878825312,1.3548032069734992,2.1414779058904694,1.9727976543502186,28,507,95.15775570360958,Interactive,Medium,1
181,0.5830608697821631,1.7568327430002537,1.5126102075516077,1.6637948358041235,1.2603006932092353,1.876662069501314,29,348,253.40258431096163,Interactive,Medium,1
182,1.1597331536392923,1.7752994804250273,0.8340518104994841,1.425206178253183,0.7903114940414855,2.8227396985284248,29,218,214.17803148326686,Text,Medium,1
182,1.7274039861539645,0.8933494987254667,1.9645279074992616,2.048238103431979,0.7632525698005426,1.9788881776666027,29,571,92.88162136406581,Video,Easy,1
182,2.016804759934282,1.8346246304745748,2.4772102036852366,1.8261735722484396,0.7426497244854462,1.6845598840900324,16,318,150.59178670132627,Interactive,Hard,2
182,1.1373594820703476,1.5092743620454274,1.7408546322370033,0.5240433013366619,1.2173008283750546,1.5263081002819743,17,522,104.99208833155234,Interactive,Medium,1
182,2.3756021804999863,0.7947481339733877,0.8657376751457941,2.188072137000118,1.5405561736714743,2.095313050265853,29,711,217.95794878579068,Text,Easy,1
182,0.8575641097131166,1.2301293536501985,1.1877468074576383,0.5507615199368585,0.6569456586701607,2.241817188161548,13,407,286.62114710391984,Interactive,Hard,2
182,1.8651609334669594,0.5659225832417312,1.445036728043555,1.280136675007762,2.233055235304093,1.7779576046274046,16,456,277.94798585791955,Text,Hard,1
182,0.5254030232916223,2.168130758435529,0.8226398518774805,2.2574752539673986,0.5006962392094649,2.5196195393319014,21,371,169.73059895359654,Video,Medium,0
182,0.7442842133430447,2.371249514387717,0.7404102757284703,1.660202175148862,2.3168878765877983,2.5443428106707726,16,798,186.80419459757198,Text,Hard,0
182,2.4671090484624836,1.2343787731728053,1.5613771327783839,2.3388432361323197,2.467714472413622,1.1705060291725276,15,697,117.82445117139899,Interactive,Medium,2
183,1.1497877216107326,0.8812465106224312,0.7608573843085713,0.7937600311322981,1.2091869986125168,1.0196802394671232,20,634,220.54786769740306,Interactive,Hard,2
183,0.8040508518888649,0.8687108153111551,0.7474158887284421,0.8572463396530476,1.8965545595816224,1.8208772816990773,29,785,91.40907432819785,Interactive,Easy,2
183,0.9104455838124212,2.321305138857092,1.9376860772054816,2.3827496851508707,1.5223019291595692,2.9343994185965006,12,543,133.59566233532655,Interactive,Hard,0
183,1.3006009253035173,2.1345550753518188,1.9514755015829468,1.7594379574935284,1.635344768491178,2.2417247943256307,15,299,238.3535003738803,Interactive,Easy,1
183,1.149870845743003,1.2283155654432518,1.6052716671370912,2.3093709715443556,2.2029570849022093,1.0523967608168558,22,617,265.4107592004074,Text,Medium,0
183,1.325685443056812,0.5703112921854772,0.6695597495028365,2.3775105156807683,0.9910957275048033,1.0359884881243668,24,240,210.1480898987748,Video,Medium,1
183,0.5941278452342655,1.9527622066292005,1.0160882566675875,1.3781422606965805,1.8994920040946837,1.0094186389590023,12,295,91.8021333045634,Text,Easy,2
183,0.6405418526614424,1.334583154329953,1.7008234568087754,2.1382226269073508,0.8693217065431218,1.287589707478887,29,326,120.06948040756033,Text,Hard,1
183,1.1772084409065846,1.8396672260644522,2.1080356838409444,1.979736000031406,0.8935091313807428,2.63527314772677,27,422,201.8050322601896,Video,Hard,0
183,1.5227300593902675,1.5690802352038564,1.9014852384510932,2.1180925672384223,1.0797228515252622,2.8283730392106285,22,601,222.87612026585296,Video,Easy,1
184,2.0424634557215153,0.5081374359342181,2.2821940541810726,1.644639062585037,0.7480693554342999,2.886690444983865,23,596,117.672882183606,Video,Hard,0
184,2.429681481717365,2.420677164088465,1.4784892904316993,1.366057212486427,1.4172764215320035,1.4122565929491218,26,710,240.83115893763954,Text,Hard,2
184,2.4867401054902745,2.1364566368367086,1.340028270198624,0.9364916438100894,0.6874177888675834,1.6009201724863666,21,257,235.33661185041447,Text,Medium,1
184,2.228812106994609,1.7110776954118463,1.671609221036406,1.1540162867223065,1.9183617684007062,1.1298348995417404,18,379,241.14479123120063,Video,Medium,2
184,0.5354919962710751,2.468859559903179,0.7110987122317072,2.3149829163326583,1.1378484475720465,2.5531881443849302,13,791,63.1886531797622,Interactive,Easy,2
184,2.186003997321471,1.2874614737740406,2.432228072513131,1.1206308254410235,1.5845980295437152,2.5552597589401396,28,423,82.28891900018814,Interactive,Hard,2
184,1.719358583300761,0.7546458020959192,1.9374276303802151,0.6409602877168972,1.721384461246266,2.8949907229192124,27,333,101.90833913415457,Video,Easy,0
184,1.3042147476964971,2.385983622015022,2.4734822755893613,1.86383595320749,1.0108481673511394,2.594462137645734,14,621,214.60168853565793,Text,Hard,2
184,0.933953792701828,1.5436287468611447,2.0459103811108497,1.6867311773746885,1.7887940078267246,2.6453781651145754,16,639,127.3174766027182,Video,Medium,2
184,2.1626790328081227,0.5137839924101888,1.4376891130907425,1.8393396169374543,1.709346424234151,1.9044271958510974,15,411,138.02141964262844,Interactive,Hard,2
185,1.3965504603753076,2.203882944146986,1.8040404752418855,1.4437634016025827,0.712158971553476,1.5460554535472808,15,533,81.08198093016176,Text,Easy,1
185,2.4490711450508904,2.35929567989487,1.4108415866380917,2.3709741634121935,0.7029237022754626,2.557209914202421,27,510,229.46315345670646,Video,Medium,1
185,1.8432191999174377,0.7779398252571852,1.3187034824452313,0.9905560399558819,0.641180090193757,1.0395196966951485,13,613,137.6823159112716,Text,Easy,2
185,1.1017331309137657,1.2019220811277225,0.9778416543384221,1.1729520487264755,2.099323745169814,2.016623696681573,13,415,124.0961229735915,Interactive,Medium,0
185,1.333997580637746,1.8134963206212977,0.8834500298707217,1.0446670772806703,1.3556369610828554,2.049025273606661,27,656,91.63991780505478,Text,Easy,1
185,2.494653572908393,0.8689099095099164,1.5956476741942487,0.9682572535294445,0.7181049138710403,2.5713730610600143,12,726,210.01257729276563,Video,Medium,1
185,1.7752809485768892,1.7610112633772288,1.2126451309280972,1.8058248113396214,1.0464267844052726,1.0724975644507726,14,380,191.6198916215792,Text,Hard,0
185,2.2347186292937513,2.283902474112574,0.9607783565332695,2.287427808170982,1.9136501828435335,2.5343181449531578,28,244,232.14479056141593,Text,Hard,2
185,2.172414969756951,1.138059924897749,2.1288724168189503,2.0560270244120806,1.3350676287291097,1.4281690591137461,28,666,153.30994006807686,Interactive,Medium,2
185,1.7249576035372196,1.1766223260208166,0.901332295383686,1.3657342200668907,2.421691341724082,2.9743303266332246,28,784,88.27491060236635,Video,Medium,1
186,0.7191739910093888,1.8184545322203582,1.5770792684260282,2.208457670843776,0.7052005765813232,2.4220302836306122,25,652,270.85158781055145,Text,Easy,0
186,1.6798136149565692,2.1258834932567896,1.4858036780163277,0.5330585937218015,0.8382074363581351,1.61354715001493,15,237,279.36436546401893,Video,Medium,1
186,0.753113064940153,1.520257007158046,1.6645263263478904,0.7304915136518435,2.300795403148493,1.7208294265320165,15,297,64.90226215423581,Interactive,Medium,2
186,1.150901488543105,1.76162219372284,1.3740562746798628,1.8768616829141769,2.2716917534461185,1.4826452690832324,24,399,132.04280899310004,Text,Medium,2
186,0.7181653593886745,1.4237572788607848,1.7173647748476233,0.582769001872808,2.426315733777197,1.3885121453061637,27,740,198.06265264978586,Text,Easy,1
186,1.9866918931679065,1.529076919834676,0.6148855505027142,0.6909934653387559,2.250550739319639,2.7353489735797414,21,308,142.96404812467927,Text,Hard,0
186,1.2136128091036966,0.9551529704372776,1.9704178113279018,1.1152473950171347,0.8462702330116667,1.039872559709412,13,435,209.687390847808,Interactive,Easy,0
186,1.1437688828253127,2.3770077381221326,2.153534685207987,2.4935547984330335,0.9587956125430224,2.4269311213877973,26,203,282.2135867518849,Text,Hard,0
186,0.9164431412408811,0.910532077503162,1.5462215116852207,0.8691500205447189,0.8585909069977584,2.07886572423605,16,631,209.7493950033136,Video,Hard,2
186,2.0889748583357024,1.6297197781292623,1.7252865353740334,2.2393576395129986,1.186532533779575,1.3550880808773054,19,636,63.359370801033634,Interactive,Hard,1
187,0.8871407414038821,2.141599945745143,0.5552865007049361,0.7015651050950185,1.3318317405951139,1.2045112410114973,15,438,124.45983808577239,Video,Hard,1
187,0.6355905740795516,0.8367065510033136,2.000084194368962,1.88816465545468,0.6608929588796455,2.2791637102697417,11,761,147.80026955236997,Video,Easy,0
187,2.1196974701452325,1.5330738217872106,1.3144506216290226,0.5671364281148403,1.616370194767789,2.733589346848553,23,220,210.2539542885461,Video,Hard,2
187,2.074139037236571,1.8217401662555448,0.7670116391114459,0.7033532795334911,1.2543807031546423,2.392374393657681,12,384,127.64619416204829,Interactive,Easy,1
187,2.253220380068385,2.217475194739212,1.7969127070704274,0.5365138787177326,1.9828307382073331,1.6436591597751093,28,702,126.57438945072886,Text,Easy,0
187,1.614865352803983,2.4966899237833515,1.2740709650447888,2.4637526866958614,0.9205862813752352,1.2809571438290412,28,402,159.62712604073243,Interactive,Easy,0
187,2.426283303031151,1.7341761404183684,0.8876998034257337,2.3206186253060164,1.396929194318234,1.5864279075414962,18,514,252.17499021231774,Video,Easy,0
187,2.323690073168879,1.0609506465100917,2.29600617044919,1.7347115578231396,0.751456862484357,1.6824849647584483,13,230,198.81761560985342,Video,Medium,0
187,0.703134239341447,2.2948153021183746,1.5928601147819037,1.8799536916343162,1.3031856637619208,2.954611574942975,22,328,279.4227013352553,Text,Medium,1
187,0.7201546349293537,0.5402979525897911,0.8796138996780787,1.254588048356467,2.0569332346191755,2.163242969268622,22,679,94.44602667604426,Interactive,Hard,1
188,1.6778267531221522,1.3819574613789254,2.045132392123804,1.0885236771815616,1.6249729585604038,1.1152993806807179,17,310,196.39533589705377,Interactive,Hard,0
188,1.2755820921501095,0.5200810443648329,0.9497334842370919,0.8872318843204803,1.8465873605898848,2.6458419097913795,10,657,280.9324891262213,Text,Medium,2
188,0.6687437659400997,1.4826218589118667,0.6467677589300784,0.779675538388747,1.8996976711141864,2.5336852875971907,19,414,184.46691687436203,Video,Hard,0
188,1.383754806907094,1.645477892539807,1.080387767222319,0.9430362739557381,2.4838133789974397,2.8266634548720226,20,226,68.36309310532491,Interactive,Hard,1
188,1.6884876659987886,0.8611734269886044,0.9554639270911469,0.6296271710931596,0.7205643909692825,2.4796655124170823,24,536,197.64276067148108,Video,Medium,0
188,1.5362355720766887,1.8511768756662825,1.6316963086736238,2.3546335745374223,0.8355945941923877,1.5091615193940122,22,400,138.86821427519067,Interactive,Hard,1
188,2.4004567242917227,1.3725375749193747,1.4166988480680294,0.7808683946473334,1.0419073614502248,2.9274701684102045,15,561,189.75259601587115,Text,Medium,2
188,0.8408877921949758,0.9522869602140529,1.4246421451112212,2.3797301279473118,2.2424078215411685,1.7422844872419354,20,356,212.26586498893985,Text,Easy,2
188,0.8362086088118785,1.2382733641335286,1.0642889406049232,2.248219089942424,1.3919218720216704,1.5344471828123085,20,530,202.83008878768848,Interactive,Medium,2
188,1.6845847767095041,2.1893305645945174,1.9848298592206142,2.0010166276525823,1.1054592998938066,1.1513021803952705,13,373,212.02416585419365,Text,Hard,2
189,2.236432009772982,1.0647264654641602,1.0161898740797475,1.8331794348068686,1.255266459196788,2.231256375103013,15,314,151.94489091860385,Interactive,Easy,0
189,1.1800526768521633,1.2692149178067889,0.7481541277037815,0.507485109768038,1.1505306913838391,1.6516264812691432,17,583,250.53900459447604,Video,Medium,2
189,1.0864111518948092,0.7592096662453558,2.3982701579270262,1.8907181064507015,1.1089769873502964,2.354430291183771,24,374,161.74646677359564,Video,Hard,1
189,2.3620225917747115,1.4115937045671407,1.0795210329778064,0.703925976071321,0.7306574436108082,1.395128558065088,22,593,116.8804801965477,Video,Medium,1
189,0.75237585994681,2.4338029611848637,1.0084510015461938,0.6986184136073388,1.7986166462088784,2.788838597792222,14,732,206.41024318729816,Interactive,Hard,1
189,1.84958503267879,1.4911152390481868,2.2011060831019345,1.7740964446590022,2.0948510086111956,2.490464735971689,14,219,124.17154959116043,Text,Easy,0
189,1.1729433457263787,2.033308034851415,0.730616736117293,0.7208004754061406,1.178656413767661,1.244362610467726,12,243,291.5975974540877,Text,Medium,0
189,2.139310413146697,0.9710317173326193,2.0001160748599665,1.6691121112607332,1.5401785777164407,1.9708176304205585,10,262,114.5963433525896,Interactive,Hard,2
189,0.8835364244293533,2.3869761748886207,1.368055211469884,1.7620939810019218,0.8702872153949697,2.881983089511309,15,394,145.61758063681563,Video,Hard,1
189,0.6482973715997233,1.5723464695147098,1.670501413796203,0.627948235456635,2.2522035010452264,2.5131498399176424,24,615,280.7825668164066,Video,Easy,0
190,1.0785298580522646,2.41485694320588,1.324124015559524,1.255887789752998,2.1596785472606435,1.8232140979179172,27,301,178.815824856805,Text,Medium,0
190,1.4170861039121299,2.166650597155352,0.6585576023087478,1.9094294779703942,2.497310012204019,1.1227493626865408,11,617,113.19725804381093,Text,Easy,2
190,1.4313931047355857,2.012906165918836,1.16746815083986,1.051406334400058,1.9845743912850538,1.816140145430414,19,722,276.1248758828873,Text,Medium,0
190,1.643815572267084,1.5842281594031455,0.9930097315394286,0.8404161388878781,1.2559464671569196,2.4407844014562277,16,543,94.79156266254186,Interactive,Easy,2
190,2.3103784297663115,1.2806631493507832,2.131760444617301,0.932952738476007,0.6900924517163833,1.9163448546774682,14,663,126.50712255136646,Video,Medium,0
190,1.7537779923269259,2.340792741267804,1.3254796791839296,1.1579406243646309,1.5015193920649266,1.5466771315899766,14,479,90.7490316716908,Video,Hard,0
190,1.1381450923623826,1.7000712147186818,2.3458755320471294,1.0655654332137738,2.385117981607297,1.5219237328711455,10,553,109.31469634156312,Text,Hard,1
190,0.5307365278428,2.115241205073083,1.1607930554573744,2.300876826741493,2.1816084598157715,2.4918870180766084,15,706,132.38411383680216,Interactive,Hard,0
190,1.8583723159168923,1.2284543205906056,0.7954587864325631,1.6568437985221975,1.6016073290120736,2.676777473187469,29,717,233.45783145789605,Video,Easy,0
190,1.1354955246710297,2.4057871425841855,0.8605029338601862,2.4043943761130926,0.8064290045047011,1.448119399067767,15,644,71.68406199888715,Interactive,Easy,0
191,1.2809352412893575,1.5052888211671576,1.7400414160544873,1.5641383909888646,1.8816481642615772,1.0659869769924875,15,665,124.20535069226611,Video,Easy,2
191,0.9384275698899889,0.70141700534883,1.1944036922694325,2.367851004113821,2.319726387569953,1.7644628574215295,22,369,230.51760146082114,Interactive,Hard,2
191,1.7734318768272206,1.0350312720300936,1.9824494333451512,1.8838178326037067,1.3026937268883123,1.6666906675000912,24,651,291.78070944461774,Video,Hard,1
191,0.8771525496727111,1.864242239014576,2.022010272329922,0.8653435115081776,1.0976729129736666,2.9876369526935687,19,760,230.5513873381243,Video,Easy,1
191,1.2889555884549284,2.002682381618339,2.2508044499409827,2.0676191696802224,2.2527823425826226,2.893311472709919,11,268,264.9577483265531,Video,Medium,0
191,1.3106761796401272,1.953196941827282,1.7512866270448804,0.7236405607600462,1.9432580028699626,2.886548162123259,21,273,83.82592477787506,Video,Medium,2
191,1.30997715935919,1.890540433683598,1.7213769580748965,0.9670674252411227,1.9585664014156992,1.631248118597946,11,540,241.10327881991387,Text,Hard,0
191,2.2588535561549614,1.9290546890028029,0.9216289323151823,2.165680855335988,2.0827142381894586,1.6900406403761346,13,753,100.73466946054444,Text,Medium,2
191,0.7755224321464784,0.8787530401259642,1.924046588625839,0.966859774519252,1.2628901633297984,2.583605051602575,13,592,171.6594226636986,Interactive,Easy,1
191,2.4397342888386175,1.8882011545599833,2.258887442354645,2.3079164781557893,1.5454809372618232,1.6930377569107335,14,466,219.78700109257372,Interactive,Medium,2
192,1.092623413175382,1.4606713710756911,1.35989364725896,2.3202897363368598,0.9926169221489083,2.33114173600108,22,421,296.1611084772605,Text,Easy,1
192,1.597616025049673,1.0538635406881274,0.8893004003968255,1.6107159229237078,0.9053381667325862,2.592226425117172,26,236,233.97271448385865,Text,Easy,1
192,2.298086823034879,1.2355633709482146,1.5053358770639518,0.6016672480528862,1.63476371125048,1.9901584180724812,25,230,203.4054352955829,Text,Easy,0
192,1.5905472540340515,0.5037155389225505,1.5930017097916516,0.5574855863825554,0.6352028730230153,1.999783476012092,14,354,67.20803581291416,Text,Easy,2
192,1.074087702827733,0.5831760211022621,1.2193174029279932,1.9869022778036327,0.6735269961638906,2.492741034206783,27,659,113.04583332181267,Interactive,Medium,2
192,2.1048907117938924,1.7534471556041116,1.7924174501858672,2.3304354242495604,1.3688928970091487,1.5196222293454769,10,385,98.01141847887624,Interactive,Hard,0
192,2.3179247142300277,0.7571925775941426,2.179543500437238,1.3157509988902147,2.0403641372713768,1.6603305475327872,24,754,132.19151443807513,Interactive,Medium,1
192,0.9117469337926711,1.6660936547644314,2.126033510059594,1.9807109674965613,1.6284617228955343,1.356578904853913,15,509,158.1224866548781,Interactive,Medium,1
192,0.9677854702710584,1.667245889685815,2.2314702649266516,2.26773719610242,1.000384681105403,2.0069249088193084,14,612,290.94051590777514,Text,Medium,2
192,1.940233562244469,1.4937937221553539,0.9427977616389562,1.4001225078018351,0.7778997534758965,2.313637407741852,28,725,177.6275347610756,Text,Hard,1
